,raw,char,line
64,GILBERT: I’m worried a war of this size isn’t going to be over in weeks or months.,GILBERT,I’m worried a war of this size isn’t going to be over in weeks or months.
65,ANNE: What’s at the other end can’t be glorious at all.,ANNE,What’s at the other end can’t be glorious at all.
66,GILBERT: I’ll do everything I can… for now.,GILBERT,I’ll do everything I can… for now.
67,DR. STUART: We’d be grateful for even a few hours of your time each week.,DR. STUART,We’d be grateful for even a few hours of your time each week.
68,GILBERT: My practice isn’t very busy yet.,GILBERT,My practice isn’t very busy yet.
69,"DR. STUART: Morning, Jim.  Good lad.",DR. STUART,"Morning, Jim.  Good lad."
70,GILBERT: Jim.  Your brother Harry used to play hockey with me on the Avonlea Avengers.  I lost track of him…,GILBERT,Jim.  Your brother Harry used to play hockey with me on the Avonlea Avengers.  I lost track of him…
71,"DR. STUART: Uh, Dr. Blythe, I don’t think Harry made it.  Three weeks on a ship coming home with no care whatsoever.  This one’s lucky to be alive, if the gangrene doesn’t get him.  Now, let’s get a look at those dressings.",DR. STUART,"Uh, Dr. Blythe, I don’t think Harry made it.  Three weeks on a ship coming home with no care whatsoever.  This one’s lucky to be alive, if the gangrene doesn’t get him.  Now, let’s get a look at those dressings."
72,GILBERT: There’s shrapnel in there that won’t let it heal.  We could operate right away if you have anything to knock him out with.,GILBERT,There’s shrapnel in there that won’t let it heal.  We could operate right away if you have anything to knock him out with.
73,"DR. STUART: [calling to a nurse] May, let’s take Jim inside.  There’s not much morphine.  Any supplies that you can track down would be appreciated.  They don’t even patch them up before they ship them home.  ",DR. STUART,"[calling to a nurse] May, let’s take Jim inside.  There’s not much morphine.  Any supplies that you can track down would be appreciated.  They don’t even patch them up before they ship them home.  "
74,GILBERT: They’d have a better chance if someone took the time on the battlefield.,GILBERT,They’d have a better chance if someone took the time on the battlefield.
75,DR. STUART: Yeah.,DR. STUART,Yeah.
76,     SCENE: Wright house,     SCENE,Wright house
77,"DIANA: Oh, there’s a ballroom in white satin.",DIANA,"Oh, there’s a ballroom in white satin."
78,"ANNE: Well, actually, we had something a little different in mind.",ANNE,"Well, actually, we had something a little different in mind."
79,"DIANA: Why, it’s perfect.  Well, what if we set up a beautiful white silk tent in the garden for the reception?",DIANA,"Why, it’s perfect.  Well, what if we set up a beautiful white silk tent in the garden for the reception?"
80,ANNE: We were thinking a simple ceremony on the lawn or in the orchard at Green Gables.,ANNE,We were thinking a simple ceremony on the lawn or in the orchard at Green Gables.
81,"DIANA: Anne, there’s so much more room here for all the guests.",DIANA,"Anne, there’s so much more room here for all the guests."
82,"MRS. BARRY: Diana, there’s nothing wrong with a quiet home ceremony.  It was just good enough for you and Fred before you started putting on airs.",MRS. BARRY,"Diana, there’s nothing wrong with a quiet home ceremony.  It was just good enough for you and Fred before you started putting on airs."
83,"DIANA: I do not put on airs, Mother.",DIANA,"I do not put on airs, Mother."
84,"MRS. BARRY: Yes, you do.",MRS. BARRY,"Yes, you do."
85,"DIANA: Ah, Fred, you’re finally home.  Dinner wouldn’t keep.  I let Agnes leave.",DIANA,"Ah, Fred, you’re finally home.  Dinner wouldn’t keep.  I let Agnes leave."
86,"FRED: Diana, may I speak with you for a moment?",FRED,"Diana, may I speak with you for a moment?"
87,DIANA: I’m in the middle of planning.,DIANA,I’m in the middle of planning.
88,FRED: It can’t wait.  We need to speak privately.,FRED,It can’t wait.  We need to speak privately.
89,     SCENE: Wright porch,     SCENE,Wright porch
90,DIANA: What is so blessed important that you could be so rude?,DIANA,What is so blessed important that you could be so rude?
91,"FRED: The money market has been in shambles these past few months because of the war, and the bank’s having to consolidate.  They decided to close my branch today.",FRED,"The money market has been in shambles these past few months because of the war, and the bank’s having to consolidate.  They decided to close my branch today."
92,"DIANA: Well, I’m sure they’ll transfer you somewhere nearby.",DIANA,"Well, I’m sure they’ll transfer you somewhere nearby."
93,FRED: I’m not taking another position.,FRED,I’m not taking another position.
94,"DIANA: We’re well off.  Perhaps you won’t even have to return to work.  Now, Anne, Gil.  I want to compare lists to yours.",DIANA,"We’re well off.  Perhaps you won’t even have to return to work.  Now, Anne, Gil.  I want to compare lists to yours."
95,"FRED: I’m not going back to work, Diana.  I’m enlisting.",FRED,"I’m not going back to work, Diana.  I’m enlisting."
96,DIANA: Your family comes before your country.,DIANA,Your family comes before your country.
97,     SCENE: Green Gables,     SCENE,Green Gables
98,GILBERT: Fred. What the devil are you doing here so early in the morning?,GILBERT,Fred. What the devil are you doing here so early in the morning?
99,FRED: We need to speak.  Can you give me a lift in before Anne comes over?  I worked out a budget to manage the monthly expenses.  All our investments are secure.,FRED,We need to speak.  Can you give me a lift in before Anne comes over?  I worked out a budget to manage the monthly expenses.  All our investments are secure.
100,"GILBERT: Fred, I don’t think Diana is going to react the way you imagine.  Can’t you at least tell her-",GILBERT,"Fred, I don’t think Diana is going to react the way you imagine.  Can’t you at least tell her-"
101,"FRED: Gil, Diana can’t face the reality of being of service to one’s country.  This has been going on for months.",FRED,"Gil, Diana can’t face the reality of being of service to one’s country.  This has been going on for months."
102,GILBERT: I understand.  I really do.  Okay.,GILBERT,I understand.  I really do.  Okay.
103,     SCENE: Carmody,     SCENE,Carmody
104,"FRED:  Give Diana and the kids a kiss for me.  Tell them I’ll be back in a month, once we’ve cleaned up kaiser’s clock, aye.",FRED," Give Diana and the kids a kiss for me.  Tell them I’ll be back in a month, once we’ve cleaned up kaiser’s clock, aye."
105,GILBERT: Godspeed.,GILBERT,Godspeed.
106,FRED: Thanks.,FRED,Thanks.
107,"MAN 1: Hey, back of the line.  We’re the first to sign up today.",MAN 1,"Hey, back of the line.  We’re the first to sign up today."
108,"RED CROSS WOMAN 1: This is for those of you who lag behind.  You don’t want you’re kids asking you, ""So, what did you do in the war, Daddy?""",RED CROSS WOMAN 1,"This is for those of you who lag behind.  You don’t want you’re kids asking you, ""So, what did you do in the war, Daddy?"""
109,MAN 2: Are you a pacifist or are you just jellow? ,MAN 2,Are you a pacifist or are you just jellow? 
110,"MAN 3: You can recruit a man, not a jellyfish.",MAN 3,"You can recruit a man, not a jellyfish."
111,     SCENE: Wright house,     SCENE,Wright house
112,"DIANA: Anne, what’s taking so darn long?",DIANA,"Anne, what’s taking so darn long?"
113,ANNE: Don’t get your knickers in a knot.,ANNE,Don’t get your knickers in a knot.
114,"DIANA: Oh, Anne, you’re ravishing.  ",DIANA,"Oh, Anne, you’re ravishing.  "
115,"MRS. BARRY: Who ever would have thought store-bought dress would satisfy, Diana?  But you were right.  Oh, Diana’s veil looks perfect for something borrowed.  How’s the dress for length?  I might have to take it up a little, but it’s a perfect fit otherwise. [Gilbert knocks at the door]",MRS. BARRY,"Who ever would have thought store-bought dress would satisfy, Diana?  But you were right.  Oh, Diana’s veil looks perfect for something borrowed.  How’s the dress for length?  I might have to take it up a little, but it’s a perfect fit otherwise. [Gilbert knocks at the door]"
116,DIANA: Gilbert Blythe what are you doing?,DIANA,Gilbert Blythe what are you doing?
117,MRS. BARRY: It is very bad luck to see your prospective bride in her wedding dress.,MRS. BARRY,It is very bad luck to see your prospective bride in her wedding dress.
118,"ANNE: Gil, just wait on the porch, and I’ll change.",ANNE,"Gil, just wait on the porch, and I’ll change."
119,"MRS. BARRY: Into the kitchen, then.",MRS. BARRY,"Into the kitchen, then."
120,GILBERT: I just dropped Fred off.,GILBERT,I just dropped Fred off.
121,     SCENE: Wright kitchen,     SCENE,Wright kitchen
122,"MRS. BARRY: He’s spoiled it, that’s all that’s to it.  We’re going to have to change the entire design of the dress to disguise it.",MRS. BARRY,"He’s spoiled it, that’s all that’s to it.  We’re going to have to change the entire design of the dress to disguise it."
123,"ANNE: Dear, Mrs. Barry, I’ve weathered lots of bad luck in my day.",ANNE,"Dear, Mrs. Barry, I’ve weathered lots of bad luck in my day."
124,     SCENE: Wright porch,     SCENE,Wright porch
125,DIANA: I have to stop him!,DIANA,I have to stop him!
126,"GILBERT: Come on, Diana, he’ll be on the ferry to mainland by now.",GILBERT,"Come on, Diana, he’ll be on the ferry to mainland by now."
127,DIANA: What possessed you to help him?,DIANA,What possessed you to help him?
128,"GILBERT: I’m not condoning my involvement. Diana!  Diana! He needed somebody to see him off.  He couldn’t confront you for fear that you wouldn’t understand his reasons.  He told me to say goodbye to you and the kids.  The past year in New York, this war was just a headline in the paper.  Here, it’s our duty.",GILBERT,"I’m not condoning my involvement. Diana!  Diana! He needed somebody to see him off.  He couldn’t confront you for fear that you wouldn’t understand his reasons.  He told me to say goodbye to you and the kids.  The past year in New York, this war was just a headline in the paper.  Here, it’s our duty."
129,"DIANA: You’re getting married in a week, but what’s the point if you’re just going to desert your family?",DIANA,"You’re getting married in a week, but what’s the point if you’re just going to desert your family?"
130,"MRS. BARRY: Anne, are you going back home already?",MRS. BARRY,"Anne, are you going back home already?"
131,     SCENE: Green Gables,     SCENE,Green Gables
132,"GILBERT: Anne?  Anne?  You don’t need to do this now. We need to talk.  Anne, please.  I have to do this. [a fire starts]  Help me move this!  Anne, I got it.  Call for help.",GILBERT,"Anne?  Anne?  You don’t need to do this now. We need to talk.  Anne, please.  I have to do this. [a fire starts]  Help me move this!  Anne, I got it.  Call for help."
133,"ANNE: Emily.  Emily, Green Gables is on fire.  Send the blessed fire wagon!",ANNE,"Emily.  Emily, Green Gables is on fire.  Send the blessed fire wagon!"
134,"GILBERT: Anne, Anne, you can’t handle it.",GILBERT,"Anne, Anne, you can’t handle it."
